referencia;estante;nombre;nombre_corto;iva;costo;precio
7,70604E+11;0;PISTOLA PINTAR BAJA PRESION MUNDIAL;PISTOLA PINTAR BAJA PRESION MUNDIAL;16;28302;40000
2,43045E+11;0;PARRILLA GAS;PARRILLA GAS;16;0;5000
2,43045E+11;0;CONECTOR MACHO PISTOLA;CONECTOR MACHO PISTOLA;16;1149;3500
2,43045E+11;0;GUALLA 1/8 X METROS;GUALLA 1/8 X METROS;16;372;650
2,43045E+11;0;GUALLA 3/16 X METROS;GUALLA 3/16 X METROS;16;745;1300
2,43045E+11;0;GUALLA 1/4 X METROS;GUALLA 1/4 X METROS;16;14;25
7,70616E+11;0;DUCHA GRIVAL LANNI 110 73401;DUCHA GRIVAL LANNI 110 73401;16;33517;45000
7,70616E+11;0;DUCHA GRIVAL LANNI 220 73402;DUCHA GRIVAL LANNI 220 73402;16;33915;45000
7,70616E+11;0;DUCHA GRIVAL TEMPESTA  110 734140;DUCHA GRIVAL TEMPESTA  110 734140;16;58887;78000
7,70616E+11;0;DUCHA GRIVAL TEMPESTA 220 73415;DUCHA GRIVAL TEMPESTA 220 73415;16;59416;78000
7,70723E+11;0;CABEZAL VICTORIA COMPLETO;CABEZAL VICTORIA COMPLETO;16;6576;12500
7,70723E+11;0;TORNILLO PRENSA ARANDELA;TORNILLO PRENSA ARANDELA;16;2819;4500
7,89645E+11;0;DUCHA LORENZETTI 7517059 220;DUCHA LORENZETTI 7517059 220;16;88000;115000
4,8912E+11;0;PILA TELEFONO T 157 U1;PILA TELEFONO T 157 U1;16;8500;14000
7,70616E+11;0;DUCHA GRIVAL STRADA 110 50001;DUCHA GRIVAL STRADA 110 50001;16;41590;56000
7,70616E+11;0;DUCHA GRIVAL STRADA 220 60001;DUCHA GRIVAL STRADA 220 60001;16;41917;56000
2,43045E+11;0;DUCHA GRIVAL FORESTA 110 20001;DUCHA GRIVAL FORESTA 110 20001;16;50915;67000
2,43045E+11;0;DUCHA GRIVAL FORESTA 220 30001;DUCHA GRIVAL FORESTA 220 30001;16;50915;67000
2,43045E+11;0;EXTENCION X 1 METROS FINA;EXTENCION X 1 METROS FINA;16;0;18000
2,43045E+11;0;FUMIGADORA COLIMA 20 LTS;FUMIGADORA COLIMA 20 LTS;16;85158;125000
2,43045E+11;0;CORREA PLASTICAS 37 CMS;CORREA PLASTICAS 37 CMS;16;0;250
2,43045E+11;0;"CRUCETA PVC 2""";"CRUCETA PVC 2""";16;0;4000
6,90208E+11;0;AHORRADOR OSBLACK 45W;AHORRADOR OSBLACK 45W;16;11500;22000
2,43045E+11;0;REGULADOR SANITARIO ECONOMICO;REGULADOR SANITARIO ECONOMICO;16;2000;5000
9,5555E+11;0;SILICONA  OCI 50 ML;SILICONA  OCI 50 ML;16;1900;3500
7,45302E+11;0;PISTOLA MANGUERA DOBERMAN;PISTOLA MANGUERA DOBERMAN;16;1700;3000
6,93316E+11;0;"ALICATE FEDERAL 8""";"ALICATE FEDERAL 8""";16;2900;6000
6,94035E+11;0;"ALICATE SNAUZER 8""";"ALICATE SNAUZER 8""";16;4300;8000
2,43045E+11;0;"ALICATE 8"" AMARILLO";"ALICATE 8"" AMARILLO";16;4800;8500
7,70551E+11;0;PIEDRA AFILAR ABRACOL;PIEDRA AFILAR ABRACOL;16;5000;9000
2,43045E+11;0;CUCHILLA ANDES 1X30 DOBLE TIRO;CUCHILLA ANDES 1X30 DOBLE TIRO;16;4801;8000
2,43045E+11;0;CUCHILLA ANDES 1X60 DOBLE TIRO;CUCHILLA ANDES 1X60 DOBLE TIRO;16;6000;10000
2,43045E+11;0;CUCHILLA ANDES 2X30 DOBLE TIRO;CUCHILLA ANDES 2X30 DOBLE TIRO;16;6700;12000
7,70449E+11;0;BARNEX SEMIBRILLANTE NARANJA 6608;BARNEX SEMIBRILLANTE NARANJA 6608;16;0;25000
7,70449E+11;0;BARNEX NOGAL 6609;BARNEX NOGAL 6609;16;0;25000
2,43045E+11;0;GALON BERMELLON PINTULUX;GALON BERMELLON PINTULUX;16;0;62000
2,43045E+11;0;BARNEX MOGANO TRANSPARENTE 6611;BARNEX MOGANO TRANSPARENTE 6611;16;18067;25000
7,50121E+11;0;LLAVE MIXTA PRETUL 9/16;LLAVE MIXTA PRETUL 9/16;16;3022;5500
7,33341E+11;0;CEPILLO BAÑO CON BASE AZUL N 3;CEPILLO BAÑO CON BASE AZUL N 3;16;6405;11000
7,70256E+11;0;VALVULA  CORONA;VALVULA  CORONA;16;3490;8000
7,70728E+11;0;PORTA ESCOBAS X 3;PORTA ESCOBAS X 3;16;4351;7500
7,70728E+11;0;PARRILLA PARA GAS CUADRADA;PARRILLA PARA GAS CUADRADA;16;5213;8000
2,43045E+11;0;TUERCA 1/4 ESTANTERIA;TUERCA 1/4 ESTANTERIA;16;30;100
39961315557;0;AGUA ESTOP FLUIDMASTER;AGUA ESTOP FLUIDMASTER;16;13394;19000
7,70146E+11;0;"PICAPORTE CADENA 4"" FALLEBA DE PIE 1057";"PICAPORTE CADENA 4"" FALLEBA DE PIE 1057";16;6434;10000
2,43045E+11;0;CHAPA PUERTA REF 12560;CHAPA PUERTA REF 12560;16;0;14500
7,70691E+11;0;LLANA LISA M /MADERA GAVILAN;LLANA LISA M /MADERA GAVILAN;16;12064;17000
7,70691E+11;0;PALA CARBONERA COLIMA N 4;PALA CARBONERA COLIMA N 4;16;10687;16000
7,70691E+11;0;PALA CARBONERA GRANDE COLIMA   7001;PALA CARBONERA GRANDE COLIMA   7001;16;20806;27000
2,43045E+11;0;CABLE PARALELO 22;CABLE PARALELO 22;16;1;3
2,43045E+11;0;SOQUET LINTERNA;SOQUET LINTERNA;16;200;700
2,43045E+11;0;VELADORA ELECTRICA;VELADORA ELECTRICA;16;3450;6000
2,43045E+11;0;ENCENDEDOR ELECTRICO PARA GAS;ENCENDEDOR ELECTRICO PARA GAS;16;3700;6500
2,43045E+11;0;LLANA M/MADERA K TOOLS;LLANA M/MADERA K TOOLS;16;5600;10000
2,43045E+11;0;LLANA M/NARANJA 19347-4;LLANA M/NARANJA 19347-4;16;3300;6000
2,43045E+11;0;EXTENSION 3 MTS EXTENCIONES;EXTENSION 3 MTS EXTENCIONES;16;2200;5000
6,9316E+11;0;DESTORNILLADOR JUEGO UYUSTOOLS AZUL;DESTORNILLADOR JUEGO UYUSTOOLS AZUL;16;9000;16000
2,43045E+11;0;LUCES NAVIDEÑA MANGUERA CORRUGADA VERDE;LUCES NAVIDEÑA MANGUERA CORRUGADA VERDE;16;0;13000
2,43045E+11;0;LUCES NAVIDEÑA MANGUERA CORRUGADA TRICOLOR;LUCES NAVIDEÑA MANGUERA CORRUGADA TRICOLOR;16;0;13000
2,43045E+11;0;TOMA AEREO S/POLO AMARILLO;TOMA AEREO S/POLO AMARILLO;16;1000;2000
2,43045E+11;0;CLAVO VARETA X CAJA  4 X 1/4;CLAVO VARETA X CAJA  4 X 1/4;16;4014;6000
8,71191E+11;0;PORTA CANDADO CON LLAVE MPTOOLS;PORTA CANDADO CON LLAVE MPTOOLS;16;0;8500
7,70207E+11;0;PINZA 22CM IMUSA;PINZA 22CM IMUSA;16;3028;5000
2,43045E+11;0;COPA ADAPTADOR 3/8X1/4  MPTOOLS;COPA ADAPTADOR 3/8X1/4  MPTOOLS;16;1053;2500
8,71191E+11;0;"NIVEL MPTOOLS 14""";"NIVEL MPTOOLS 14""";16;4193;9500
8,71194E+11;0;GRAPA RANGER 10MM;GRAPA RANGER 10MM;16;1112;3000
2,43045E+11;0;MALLA PARA CARETA RANGER;MALLA PARA CARETA RANGER;16;3747;6500
8,71192E+11;0;"ALICATE BOMBA D/AGUA 10"" 250MM";"ALICATE BOMBA D/AGUA 10"" 250MM";16;9569;16000
76174054279;0;GRAPA ESTANLEY 5/16 8MM;GRAPA ESTANLEY 5/16 8MM;16;5617;11000
7,70209E+11;0;LINTERNA RECARGABLE VARTA 7 LED 120VF;LINTERNA RECARGABLE VARTA 7 LED 120VF;16;12309;18000
7,70616E+11;0;BRAZO PERRA GRIVAL 26 CM;BRAZO PERRA GRIVAL 26 CM;16;0;4000
2,43045E+11;0;"ABRAZADERA TITAN 4""";"ABRAZADERA TITAN 4""";16;1327;2500
2,43045E+11;0;ANGEO DIAMANTE NEGRO X CMTS;ANGEO DIAMANTE NEGRO X CMTS;16;61;100
7,70436E+11;0;CHAPA DE EMBUTIR 0004011 YALE;CHAPA DE EMBUTIR 0004011 YALE;16;55552;77000
2,43045E+11;0;CHAPA DE EMBUTIR CERRACOL;CHAPA DE EMBUTIR CERRACOL;16;0;50000
7,70691E+11;0;AZADONETA COLIMA 3120;AZADONETA COLIMA 3120;16;13492;20000
7,70691E+11;0;AZADON COLIMA N 3;AZADON COLIMA N 3;16;13278;18000
7,70691E+11;0;HACHA COLIMA C/CABO 3.5 LIBRAS;HACHA COLIMA C/CABO 3.5 LIBRAS;5;28560;38000
7,70634E+11;0;AZADONETA HERRAGRO 3120;AZADONETA HERRAGRO 3120;16;16368;24000
2,43045E+11;0;LUCES LINEAL ARROZ;LUCES LINEAL ARROZ;16;0;4000
2,43045E+11;0;ABASTOS FINOS;ABASTOS FINOS;16;0;8000
2,43045E+11;0;BARNIZ MATE 1/8 PINVIACRIL;BARNIZ MATE 1/8 PINVIACRIL;16;3037;5000
7,70207E+11;0;ATOMIZADOR GRANDE;ATOMIZADOR GRANDE;16;5495;8500
7,70704E+11;0;FIBRA TESICOL X 375  METROS;FIBRA TESICOL X 375  METROS;16;7006;11000
2,43045E+11;0;CHAPA MUEBLE  1550  VERA;CHAPA MUEBLE  1550  VERA;16;3788;5000
2,43045E+11;0;CABLE ENCAUCHETADO 2X16 CENTELSA;CABLE ENCAUCHETADO 2X16 CENTELSA;16;17;22
7,70705E+11;0;VARETA FORTE X GALON;VARETA FORTE X GALON;16;13153;18500
7,70705E+11;0;YE METALICA FORTE;YE METALICA FORTE;16;6251;10000
2,43045E+11;0;LUCES LEED LINEAL ROJA Y VERDE X 100 F;LUCES LEED LINEAL ROJA Y VERDE X 100 F;16;0;17000
2,43045E+11;0;BOMBILLO NAVIDAD 10X500 50C/U;BOMBILLO NAVIDAD 10X500 50C/U;16;0;50
2,43045E+11;0;BOMBILLO NAVIDAD INTERMITENTE;BOMBILLO NAVIDAD INTERMITENTE;16;18;100
2,43045E+11;0;REFLECTOR EXTERIOR 150W CRICON;REFLECTOR EXTERIOR 150W CRICON;16;7601;13000
2,43045E+11;0;BOMBILLO GRANDE VERDE;BOMBILLO GRANDE VERDE;16;700;1200
2,43045E+11;0;BOMBILLO GRANDE ROJO;BOMBILLO GRANDE ROJO;16;700;1200
8,71192E+11;0;RODILLO SIN FELPA MPTOOLS 2004345;RODILLO SIN FELPA MPTOOLS 2004345;16;3762;6500
2,43045E+11;0;CANILLA CROMO LIVIANA 1/2 VAMEC;CANILLA CROMO LIVIANA 1/2 VAMEC;16;8294;13500
2,43045E+11;0;PULPO GRUESO LARGO BLANCO;PULPO GRUESO LARGO BLANCO;16;2200;5000
2,43045E+11;0;MADEJA PITA 27;MADEJA PITA 27;16;1400;3500
7,45304E+11;0;CHEQUEADOR GENERAL;CHEQUEADOR GENERAL;16;750;2000
7,45301E+11;0;DESTORNILLADOR JUEGO SACO X 6 PZAS;DESTORNILLADOR JUEGO SACO X 6 PZAS;16;9700;17000
2,43045E+11;0;BROCA SIERRA JUEGO X 5;BROCA SIERRA JUEGO X 5;16;3500;7500
2,43045E+11;0;TRAMPA RATON PEQUEÑA;TRAMPA RATON PEQUEÑA;16;1300;2800
2,43045E+11;0;MARTILLO HOPEX 16;MARTILLO HOPEX 16;16;4600;7800
7,9092E+11;0;SILICONA BLANCA ABRO1000;SILICONA BLANCA ABRO1000;16;5500;9500
7,70318E+11;0;XL PEGAUCHO BLANCO X 750 ML;XL PEGAUCHO BLANCO X 750 ML;16;4761;7500
8,42331E+11;0;PISTOLA SAGOLA 472  PRO;PISTOLA SAGOLA 472  PRO;16;77894;110000
7,50121E+11;0;PISTOLA MANGUERA 2 FUNCIONES PR 201;PISTOLA MANGUERA 2 FUNCIONES PR 201;0;12208;24000
7,70725E+11;0;CARGADOR PILA AA/AAA/9V;CARGADOR PILA AA/AAA/9V;16;16500;25000
4,8912E+11;0;PILA TELEFONO T207-U1;PILA TELEFONO T207-U1;16;8700;15000
2,43045E+11;0;NAVAJA PUÑAL MILITAR COLUMBIA;NAVAJA PUÑAL MILITAR COLUMBIA;16;7000;14000
2,43045E+11;0;NAVAJA PUÑAL NEGRO COLUMBIA;NAVAJA PUÑAL NEGRO COLUMBIA;16;9000;18000
2,43045E+11;0;PUÑAL NEGRO SENCILLO;PUÑAL NEGRO SENCILLO;16;1000;3000
2,43045E+11;0;NAVAJA PUÑAL ESPORT;NAVAJA PUÑAL ESPORT;16;10500;22000
2,43045E+11;0;NAVAJA PUÑAL 99091;NAVAJA PUÑAL 99091;16;7000;14000
2,43045E+11;0;CANILLA LIVIANA VALMEC AMARILLA;CANILLA LIVIANA VALMEC AMARILLA;16;6450;10000
2,43045E+11;0;COCHE C-8 LLANTA 8;COCHE C-8 LLANTA 8;16;91872;130000
7,70634E+11;0;CUCHILLA PICAPASTO 3 ORIFICIOS;CUCHILLA PICAPASTO 3 ORIFICIOS;0;9397;16000
2,43045E+11;0;LLAVE TUBO DISCOVER   24;LLAVE TUBO DISCOVER   24;24;29854;46000
2,43045E+11;0;TIRA FONDO 1/4 X 1 1/4;TIRA FONDO 1/4 X 1 1/4;16;78;150
7,70634E+11;0;ZAPA PICA HERRAGRO;ZAPA PICA HERRAGRO;16;14442;21000
2,43045E+11;0;GALON ESMALTE TABACO PINVIACRIL;GALON ESMALTE TABACO PINVIACRIL;16;24301;39000
7,70124E+11;0;BETUN POLISH 1000 GR;BETUN POLISH 1000 GR;16;17535;27500
6,9316E+11;0;"DISCO PLASTICO PARA PULIDORA O BASE 7""";"DISCO PLASTICO PARA PULIDORA O BASE 7""";16;10672;17000
6,9316E+11;0;DISCO PLASTICO PARA PULIDORA O BASE 41/2;DISCO PLASTICO PARA PULIDORA O BASE 41/2;16;3480;6000
2,43045E+11;0;CONECTOR PISTOLA MACHO 1/4;CONECTOR PISTOLA MACHO 1/4;16;1300;3000
2,43045E+11;0;ALAMBRE C 16 X RUEDA;ALAMBRE C 16 X RUEDA;16;350;800
2,43045E+11;0;NIPLE DUCHA BOCHERINE BLANCO;NIPLE DUCHA BOCHERINE BLANCO;16;3748;10000
2,43045E+11;0;NIPLE DUCHA BOCHERINE BEIS;NIPLE DUCHA BOCHERINE BEIS;16;5800;10000
2,43045E+11;0;TAPA OIDO FIEL;TAPA OIDO FIEL;16;1033;2000
8,7115E+11;0;AHORRADOR PHILIPSS 15W;AHORRADOR PHILIPSS 15W;16;6828;10000
2,43045E+11;0;TAPA QUEMADOR DAKO COMPLETA;TAPA QUEMADOR DAKO COMPLETA;16;1700;3500
2,43045E+11;0;BARRA HECHIZA PEQUEÑA;BARRA HECHIZA PEQUEÑA;16;15000;23000
7,70515E+11;0;"CAJA HERRAMIENTAS # 16""";"CAJA HERRAMIENTAS # 16""";16;23142;35000
7,70706E+11;0;RODILLO CON REPUESTO GOYA;RODILLO CON REPUESTO GOYA;16;6735;11000
2,43045E+11;0;VINILO AMARILLO OTOÑAL 1/4;VINILO AMARILLO OTOÑAL 1/4;16;5400;10000
2,43045E+11;0;TEJA ZINC 2.15 CANALETA;TEJA ZINC 2.15 CANALETA;16;10837;16000
2,43045E+11;0;TEJA LUMINET REF # 10 3.05;TEJA LUMINET REF # 10 3.05;16;34342;45000
6,94007E+11;0;CHAPA ALCOBA FEDERAL3950 PI;CHAPA ALCOBA FEDERAL3950 PI;16;8000;12500
2,43045E+11;0;ESPATULA PLASTICA CON MANGO 1 1/2;ESPATULA PLASTICA CON MANGO 1 1/2;16;256;800
2,43045E+11;0;ESPATULA PLASTICA CON MENGO 2;ESPATULA PLASTICA CON MENGO 2;16;0;1000
2,43045E+11;0;ESPATULA PLASTICA CON MANGO 3;ESPATULA PLASTICA CON MANGO 3;16;0;1300
2,43045E+11;0;ESPATULA PLASTICA CON MANGO 6;ESPATULA PLASTICA CON MANGO 6;16;0;1800
2,43045E+11;0;BOMBILLO CLARO E 14 60W Y 18W;BOMBILLO CLARO E 14 60W Y 18W;16;550;1500
2,43045E+11;0;PALA COCA COLILINS;PALA COCA COLILINS;16;26302;38000
9,5555E+11;0;SILICONA OCI ROJA 70G;SILICONA OCI ROJA 70G;16;2200;4500
9,5555E+11;0;SILICONA OCI ULTRA GREY 70G;SILICONA OCI ULTRA GREY 70G;16;3700;7000
7,70705E+11;0;BISTURI METALICO FORTE;BISTURI METALICO FORTE;16;2000;4000
2,43045E+11;0;CHAPA ALCOBA RABBIT RB5799B/N;CHAPA ALCOBA RABBIT RB5799B/N;16;7500;12500
6,93332E+11;0;CHAPA ALCOBA BULLDOG BL 5831PSS;CHAPA ALCOBA BULLDOG BL 5831PSS;16;7500;12500
2,43045E+11;0;LUCES CORRECAMINOS CABLE VERDE VERDE;LUCES CORRECAMINOS CABLE VERDE VERDE;16;0;8000
2,43045E+11;0;LUCES CORRECAMINOS CABLE BLANCO AZUL;LUCES CORRECAMINOS CABLE BLANCO AZUL;16;0;8000
2,43045E+11;0;LUCES CORRECAMINOS CABLE VERDE BLANCA;LUCES CORRECAMINOS CABLE VERDE BLANCA;16;0;8000
2,43045E+11;0;LUCES FIGURA TRINEO;LUCES FIGURA TRINEO;16;0;13000
2,43045E+11;0;DOMESTICO DORADO 1/32;DOMESTICO DORADO 1/32;16;2161;4000
2,43045E+11;0;TIRADERA BOTON REJA BT 015 ROJA;TIRADERA BOTON REJA BT 015 ROJA;16;800;1500
7,70146E+11;0;CHAPA CANDADO GATO REF 777;CHAPA CANDADO GATO REF 777;16;59406;83000
2,43045E+11;0;CHAPA MANIJA RECTA DURA LOCK 261Y 266;CHAPA MANIJA RECTA DURA LOCK 261Y 266;16;32968;45000
2,43045E+11;0;"BROCHA MONA M/NEGRO 1""";"BROCHA MONA M/NEGRO 1""";16;0;3300
2,43045E+11;0;BROCHA MONA M/NEGRO;BROCHA MONA M/NEGRO;16;575;2700
2,43045E+11;0;TIRA IMAN X 50;TIRA IMAN X 50;16;0;4500
2,43045E+11;0;JUEGO LLAVES X 9 PARKO;JUEGO LLAVES X 9 PARKO;16;5000;10000
7,45302E+11;0;CORTA FRIO 7.5 WOLFGAN;CORTA FRIO 7.5 WOLFGAN;16;4400;7500
2,43045E+11;0;"BROCHA INC-CO 4""";"BROCHA INC-CO 4""";16;4400;7500
2,43045E+11;0;"LIMA MOTISIERRA BELLOTA 7/32 X 8""";"LIMA MOTISIERRA BELLOTA 7/32 X 8""";16;2501;4200
2,43045E+11;0;RAMAL X15 FOCOS E 27;RAMAL X15 FOCOS E 27;16;10000;17000
2,43045E+11;0;CINTA MARQUETERIA ANGOSTA  1 1/2;CINTA MARQUETERIA ANGOSTA  1 1/2;16;1700;3000
2,43045E+11;0;"CINTA MARQUETERIA ANCHA 2""";"CINTA MARQUETERIA ANCHA 2""";16;2000;4000
2,43045E+11;0;NAVAJA PUÑAL 99091;NAVAJA PUÑAL 99091;16;7000;14000
2,43045E+11;0;NAVAJA CUCHARA GRANDE;NAVAJA CUCHARA GRANDE;16;3500;6000
2,43045E+11;0;NAVAJA CUCHARA PEQUQÑA;NAVAJA CUCHARA PEQUQÑA;16;2800;5000
2,43045E+11;0;LLAVE BOCA FIJA 1/2 X 9/16;LLAVE BOCA FIJA 1/2 X 9/16;16;1139;3500
2,43045E+11;0;LLAVE ESTRIA 1/2 X 9/16;LLAVE ESTRIA 1/2 X 9/16;16;2319;4500
2,43045E+11;0;GRAMERA RANGER 3 KILOS;GRAMERA RANGER 3 KILOS;16;12980;23000
8,71192E+11;0;"PINZA  MPTOOLS  4"" PINTA CORTA 2005225";"PINZA  MPTOOLS  4"" PINTA CORTA 2005225";16;3084;5000
8,71192E+11;0;PISTOLA SILICONA RANGE  2008001;PISTOLA SILICONA RANGE  2008001;16;10726;18000
7,31152E+11;0;"LIMA  MEDIA CAÑA BAHCO 8""";"LIMA  MEDIA CAÑA BAHCO 8""";16;18038;26000
2,43045E+11;0;LUCES BOLA X 30 FOCOS REF 137;LUCES BOLA X 30 FOCOS REF 137;16;0;17000
2,43045E+11;0;"ENSAMBLE 8 X 1""";"ENSAMBLE 8 X 1""";16;14;25
2,43045E+11;0;ENSAMBLE 8 X  2 1/2;ENSAMBLE 8 X  2 1/2;16;33;55
2,43045E+11;0;"ENSAMBLE 8 X 3""";"ENSAMBLE 8 X 3""";16;40;71
2,43045E+11;0;REFLECTOR INFRAROJO 250W/110V SILVANIA;REFLECTOR INFRAROJO 250W/110V SILVANIA;16;6217;12000
7,70547E+11;0;ACIDO MURIATICO ATHOS X 4.000 ML;ACIDO MURIATICO ATHOS X 4.000 ML;16;8069;12000
7,50189E+11;0;TAPA TOMA INTERPERIE FULGORE;TAPA TOMA INTERPERIE FULGORE;16;1759;4000
2,43045E+11;0;LUCES NAVIDAD TRIANGULO;LUCES NAVIDAD TRIANGULO;16;0;11000
2,43045E+11;0;TOMA LOZA DOBLE SENCILLO;TOMA LOZA DOBLE SENCILLO;16;0;2500
2,43045E+11;0;GALON ESMALTE ANOLOC PINVIACRIL;GALON ESMALTE ANOLOC PINVIACRIL;16;25201;39000
2,43045E+11;0;LUCES GUIRNALDA;LUCES GUIRNALDA;16;0;5500
2,43045E+11;0;LUCES BOLAS ROJAS GAMUSA;LUCES BOLAS ROJAS GAMUSA;16;0;6000
2,43045E+11;0;LUCES MARIPOSA  ACRILICO;LUCES MARIPOSA  ACRILICO;16;0;6000
2,43045E+11;0;LUCES LED ECONOMICA;LUCES LED ECONOMICA;16;0;7000
7,70449E+11;0;DOMESTICO 1/32 NARANJA;DOMESTICO 1/32 NARANJA;16;0;3500
2,43045E+11;0;CONTROL MANGUERA NAVIDAD;CONTROL MANGUERA NAVIDAD;16;3000;7000
2,43045E+11;0;INTERMITENTE PATA;INTERMITENTE PATA;16;3200;5000
2,43045E+11;0;LUCES ESFERAS AZUL Y BLANCA;LUCES ESFERAS AZUL Y BLANCA;16;0;20000
2,43045E+11;0;ANTICORROCIVO BLANCO 1/32 PINVACRIL;ANTICORROCIVO BLANCO 1/32 PINVACRIL;16;2000;3500
2,43045E+11;0;ANTICORROCIVO BLANCO 1/16 PINVIACRIL;ANTICORROCIVO BLANCO 1/16 PINVIACRIL;16;2250;4000
2,43045E+11;0;ANTICORROCIVO BLANCO 1/4 PINVIACRIL;ANTICORROCIVO BLANCO 1/4 PINVIACRIL;16;5400;9000
2,43045E+11;0;LUCES ESTRELLA ACRILICA;LUCES ESTRELLA ACRILICA;16;0;7500
2,43045E+11;0;LUCES NAVIDAD ECONOMICA TRICOLOR;LUCES NAVIDAD ECONOMICA TRICOLOR;16;0;3500
2,43045E+11;0;LUCES NAVIDAD ECONOMICA BLANCA;LUCES NAVIDAD ECONOMICA BLANCA;16;0;3500
2,43045E+11;0;LUCES NAVIDAD ECONOMICA AZUL;LUCES NAVIDAD ECONOMICA AZUL;16;0;3500
2,43045E+11;0;LUCES NAVIDAD PAPA NOEL BOLSA LINEAL;LUCES NAVIDAD PAPA NOEL BOLSA LINEAL;16;0;9500
2,43045E+11;0;LUCES ESTRELLA CAJA;LUCES ESTRELLA CAJA;16;0;7500
7,70299E+11;0;"LAMPARA RECARGABLE DISCOVER 12""";"LAMPARA RECARGABLE DISCOVER 12""";16;46800;67000
7,70299E+11;0;"LAMPARA RECARGABLE DISCOVER 24""";"LAMPARA RECARGABLE DISCOVER 24""";16;73200;105000
2,43045E+11;0;HALOGENO  LARGO 150W / 220V;HALOGENO  LARGO 150W / 220V;16;813;3500
2,43045E+11;0;LIJA ABRACOL 1500;LIJA ABRACOL 1500;16;1415;2500
2,43045E+11;0;LIJA ABRACOL 2500;LIJA ABRACOL 2500;16;1282;2500
2,43045E+11;0;BOLSAS DE BASURA GRANDE;BOLSAS DE BASURA GRANDE;16;250;500
2,43045E+11;0;BOLSA BASURA SUPER GDE;BOLSA BASURA SUPER GDE;16;420;1000
7,7073E+11;0;AHORRADOR HYUNDAI 20W ESPIRAL;AHORRADOR HYUNDAI 20W ESPIRAL;16;5381;9000
2,43045E+11;0;LUCES FIGURA PINO;LUCES FIGURA PINO;16;0;13000
2,43045E+11;0;LUCES ESTRELLA COLORES;LUCES ESTRELLA COLORES;16;0;15000
2,43045E+11;0;LUCES CAMPANA MIRELLAS;LUCES CAMPANA MIRELLAS;16;0;13000
2,43045E+11;0;IMAN PLANO RECTANGULAR;IMAN PLANO RECTANGULAR;16;400;1500
2,43045E+11;0;IMAN OVALADO PEQUEÑO;IMAN OVALADO PEQUEÑO;16;650;1000
2,43045E+11;0;IMAN OVALADO GRANDE;IMAN OVALADO GRANDE;16;650;1500
2,43045E+11;0;LUCES BOLA VERDE GRANDE;LUCES BOLA VERDE GRANDE;16;0;13000
2,43045E+11;0;"PINZA 6"" FIEL";"PINZA 6"" FIEL";16;3498;6000
2,43045E+11;0;"BROCHA VANGOGH MONA 1""";"BROCHA VANGOGH MONA 1""";16;1293;2300
2,43045E+11;0;"BROCHA VANGOGH MONA 4""";"BROCHA VANGOGH MONA 4""";16;4525;7500
2,43045E+11;0;LUCES LEDLINEAL BLANCA X 140 FOCOS;LUCES LEDLINEAL BLANCA X 140 FOCOS;16;0;16500
2,43045E+11;0;LUCES BOLA X 30 FOCOS REF 140;LUCES BOLA X 30 FOCOS REF 140;16;0;17000
2,43045E+11;0;CUÑETE ESTUCO PLASTICO PROFESIONAL;CUÑETE ESTUCO PLASTICO PROFESIONAL;16;19900;35000
2,43045E+11;0;ESTUCO PLASTICO PROFESIONAL X GALON;ESTUCO PLASTICO PROFESIONAL X GALON;16;5780;11000
2,43045E+11;0;ESTUCO PLASTICO PROFESIONAL X KILO;ESTUCO PLASTICO PROFESIONAL X KILO;16;700;1500
2,43045E+11;0;LUCES  CRISTAL FLOUER PINOS;LUCES  CRISTAL FLOUER PINOS;16;0;13000
2,43045E+11;0;RAMAL VERDE X 20;RAMAL VERDE X 20;16;0;12000
2,43045E+11;0;HALOGENO CORTO 110 X 150W;HALOGENO CORTO 110 X 150W;16;1514;3500
2,43045E+11;0;REGULADOR VOLTAGE 1200 VA PS 1200;REGULADOR VOLTAGE 1200 VA PS 1200;16;38000;55000
2,43045E+11;0;CAUTIL AZUL 110V X 100W;CAUTIL AZUL 110V X 100W;16;6800;12000
2,43045E+11;0;CAUTIL SOLDERIN IRON 74B29 30W;CAUTIL SOLDERIN IRON 74B29 30W;16;4500;7500
2,43045E+11;0;LUCES LINEAL LED ANGELES AZUL;LUCES LINEAL LED ANGELES AZUL;16;0;15000
2,43045E+11;0;"ESPATULA FOCCI M/PLASTICO AMARILLA  3""";"ESPATULA FOCCI M/PLASTICO AMARILLA  3""";16;1300;2500
2,43045E+11;0;"BROCHA DISEL M/MADERA 2""";"BROCHA DISEL M/MADERA 2""";16;1800;3200
2,43045E+11;0;"BROCHA INC-CO M/MADERA 3""";"BROCHA INC-CO M/MADERA 3""";16;3300;6000
2,43045E+11;0;ADAPTADOR SIFON;ADAPTADOR SIFON;16;900;2000
2,43045E+11;0;CANDADO HECHI NEGRO 30MM;CANDADO HECHI NEGRO 30MM;16;0;4000
2,43045E+11;0;CANDADO HECHI NEGRO 40MM;CANDADO HECHI NEGRO 40MM;16;0;5500
2,43045E+11;0;CANDADO HECHI NEGRO 50MM;CANDADO HECHI NEGRO 50MM;16;0;7000
2,43045E+11;0;CANDADO HECHI CROMO 30MM;CANDADO HECHI CROMO 30MM;16;0;4500
2,43045E+11;0;CANDADO HECHI CROMO 40MM;CANDADO HECHI CROMO 40MM;16;0;6000
